City,date,latitude,longitude,CPCB_AQI,CPCB_PM25,CPCB_PM10,CPCB_NO2_surface,CPCB_SO2,CPCB_CO_surface,CPCB_O3,TROPOMI_CO_mol_m2,TROPOMI_HCHO_mol_m2,TROPOMI_NO2_mol_m2,temp_c,dewpoint_c,wind_speed_ms,pressure_hpa,precip_mm,rel_humidity_pct,insat_aod,qa_flag,solar_zenith_angle,satellite_zenith_angle,CPCB_AQI_lag1,CPCB_AQI_lag2,CPCB_AQI_lag3,CPCB_PM25_lag1,CPCB_PM25_lag2,CPCB_PM25_lag3,CPCB_PM10_lag1,CPCB_PM10_lag2,CPCB_PM10_lag3,CPCB_NO2_surface_lag1,CPCB_NO2_surface_lag2,CPCB_NO2_surface_lag3,CPCB_SO2_lag1,CPCB_SO2_lag2,CPCB_SO2_lag3,CPCB_CO_surface_lag1,CPCB_CO_surface_lag2,CPCB_CO_surface_lag3,CPCB_O3_lag1,CPCB_O3_lag2,CPCB_O3_lag3,TROPOMI_CO_mol_m2_lag1,TROPOMI_CO_mol_m2_lag2,TROPOMI_CO_mol_m2_lag3,TROPOMI_HCHO_mol_m2_lag1,TROPOMI_HCHO_mol_m2_lag2,TROPOMI_HCHO_mol_m2_lag3,TROPOMI_NO2_mol_m2_lag1,TROPOMI_NO2_mol_m2_lag2,TROPOMI_NO2_mol_m2_lag3,temp_c_lag1,temp_c_lag2,temp_c_lag3,dewpoint_c_lag1,dewpoint_c_lag2,dewpoint_c_lag3,wind_speed_ms_lag1,wind_speed_ms_lag2,wind_speed_ms_lag3,pressure_hpa_lag1,pressure_hpa_lag2,pressure_hpa_lag3,precip_mm_lag1,precip_mm_lag2,precip_mm_lag3,rel_humidity_pct_lag1,rel_humidity_pct_lag2,rel_humidity_pct_lag3,insat_aod_lag1,insat_aod_lag2,insat_aod_lag3,latitude_lag1,latitude_lag2,latitude_lag3,longitude_lag1,longitude_lag2,longitude_lag3
Delhi,2024-11-21,28.6139,77.209,371.0,204.05,400.68,307.93,422.94,3.9,352.45,0.0518271885649593,0.0002824098336537,0.0001407443402068,18.49204343159994,10.972833887736044,1.6053423790619226,988.4130924479168,0.0017320427332379,61.579567450758255,1.175790506125702,0.0,44.8573256279385,13.107182882959874,419.0,460.0,494.0,230.45,253.0,271.7,452.52,496.8,533.52,347.77,381.8,410.02,477.66,524.4,563.16,4.4,4.83,5.19,398.05,437.0,469.3,0.0503448982756633,0.0620505906773562,0.0772395804524446,0.0004852489006542,0.0004164256179283,0.00023246555225,0.0001467232980257,6.14752135412216e-05,6.14752135412216e-05,18.623627599080407,18.779758071899437,19.43494249979659,11.37072334289553,12.053155517578148,13.875871276855491,1.6074513673421105,2.168920898761836,2.311273810168963,988.7288704427084,989.7098876953124,989.1450651041667,0.0,0.0012934207234138,0.0018656252791515,62.706666307204365,64.95852838045752,70.24883075029364,1.3318797629794366,1.5754889775081755,1.8190981920369145,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-11-22,28.6139,77.209,393.0,216.15,424.44,326.19,448.02,4.13,373.35,0.0612887498230596,0.0002799089242215,0.0001662812320338,19.49593060811361,12.529716110229517,0.711974463442903,988.1141292317708,0.0004261732051702,64.09913101748764,1.3980124285164124,1.0,45.35178872039591,14.270603419353655,371.0,419.0,460.0,204.05,230.45,253.0,400.68,452.52,496.8,307.93,347.77,381.8,422.94,477.66,524.4,3.9,4.4,4.83,352.45,398.05,437.0,0.0518271885649593,0.0503448982756633,0.0620505906773562,0.0002824098336537,0.0004852489006542,0.0004164256179283,0.0001407443402068,0.0001467232980257,6.14752135412216e-05,18.49204343159994,18.623627599080407,18.779758071899437,10.972833887736044,11.37072334289553,12.053155517578148,1.6053423790619226,1.6074513673421105,2.168920898761836,988.4130924479168,988.7288704427084,989.7098876953124,0.0017320427332379,0.0,0.0012934207234138,61.579567450758255,62.706666307204365,64.95852838045752,1.175790506125702,1.3318797629794366,1.5754889775081755,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-11-23,28.6139,77.209,412.0,226.6,444.96,341.96,469.68,4.33,391.4,0.0533791232416658,0.0004212465046874,0.0002082135421202,20.005726114908896,12.827699915568076,1.2600697721939045,988.8359602864584,0.0008642672355563,63.32809352826832,1.3152831664480775,0.0,43.923793494054046,17.34894853088795,393.0,371.0,419.0,216.15,204.05,230.45,424.44,400.68,452.52,326.19,307.93,347.77,448.02,422.94,477.66,4.13,3.9,4.4,373.35,352.45,398.05,0.0612887498230596,0.0518271885649593,0.0503448982756633,0.0002799089242215,0.0002824098336537,0.0004852489006542,0.0001662812320338,0.0001407443402068,0.0001467232980257,19.49593060811361,18.49204343159994,18.623627599080407,12.529716110229517,10.972833887736044,11.37072334289553,0.711974463442903,1.6053423790619226,1.6074513673421105,988.1141292317708,988.4130924479168,988.7288704427084,0.0004261732051702,0.0017320427332379,0.0,64.09913101748764,61.579567450758255,62.706666307204365,1.3980124285164124,1.175790506125702,1.3318797629794366,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-11-24,28.6139,77.209,318.0,174.9,343.44,263.94,362.52,3.34,302.1,0.0467560663174043,0.0003281674034897,0.0001010313947253,20.414133961995446,11.776731109619163,2.5007866910382415,988.402119140625,0.0,57.62959959744944,1.1822213369919796,2.0,44.425459667563864,17.37688365477119,412.0,393.0,371.0,226.6,216.15,204.05,444.96,424.44,400.68,341.96,326.19,307.93,469.68,448.02,422.94,4.33,4.13,3.9,391.4,373.35,352.45,0.0533791232416658,0.0612887498230596,0.0518271885649593,0.0004212465046874,0.0002799089242215,0.0002824098336537,0.0002082135421202,0.0001662812320338,0.0001407443402068,20.005726114908896,19.49593060811361,18.49204343159994,12.827699915568076,12.529716110229517,10.972833887736044,1.2600697721939045,0.711974463442903,1.6053423790619226,988.8359602864584,988.1141292317708,988.4130924479168,0.0008642672355563,0.0004261732051702,0.0017320427332379,63.32809352826832,64.09913101748764,61.579567450758255,1.3152831664480775,1.3980124285164124,1.175790506125702,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-11-25,28.6139,77.209,349.0,191.95,376.92,289.67,397.86,3.66,331.55,0.0567057012650437,0.0005930419213319,0.0001010313947253,19.39002825419112,12.99840571085616,2.62532724103957,988.4813639322916,0.0008583068797918,66.53290880955237,1.0491595075358815,2.0,44.92712584107368,17.404818778654437,318.0,412.0,393.0,174.9,226.6,216.15,343.44,444.96,424.44,263.94,341.96,326.19,362.52,469.68,448.02,3.34,4.33,4.13,302.1,391.4,373.35,0.0467560663174043,0.0533791232416658,0.0612887498230596,0.0003281674034897,0.0004212465046874,0.0002799089242215,0.0001010313947253,0.0002082135421202,0.0001662812320338,20.414133961995446,20.005726114908896,19.49593060811361,11.776731109619163,12.827699915568076,12.529716110229517,2.5007866910382415,1.2600697721939045,0.711974463442903,988.402119140625,988.8359602864584,988.1141292317708,0.0,0.0008642672355563,0.0004261732051702,57.62959959744944,63.32809352826832,64.09913101748764,1.1822213369919796,1.3152831664480775,1.3980124285164124,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-11-26,28.6139,77.209,343.0,188.65,370.44,284.69,391.02,3.6,325.85,0.0423375686712695,0.0003760426637934,8.810937698520875e-05,18.40723953247073,10.794518407185876,2.398917973818412,988.3761002604168,0.0,61.1785300636904,0.9160976780797836,0.0,45.4287920145835,17.43275390253768,349.0,318.0,412.0,191.95,174.9,226.6,376.92,343.44,444.96,289.67,263.94,341.96,397.86,362.52,469.68,3.66,3.34,4.33,331.55,302.1,391.4,0.0567057012650437,0.0467560663174043,0.0533791232416658,0.0005930419213319,0.0003281674034897,0.0004212465046874,0.0001010313947253,0.0001010313947253,0.0002082135421202,19.39002825419112,20.414133961995446,20.005726114908896,12.99840571085616,11.776731109619163,12.827699915568076,2.62532724103957,2.5007866910382415,1.2600697721939045,988.4813639322916,988.402119140625,988.8359602864584,0.0008583068797918,0.0,0.0008642672355563,66.53290880955237,57.62959959744944,63.32809352826832,1.0491595075358815,1.1822213369919796,1.3152831664480775,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-11-27,28.6139,77.209,303.0,166.65,327.24,251.49,345.42,3.18,287.85,0.0479236910393067,0.0002143010926719,0.0001165382209329,18.47366104125979,10.43947308858236,1.31331902287743,988.3541845703124,0.0,59.501270806191165,0.9930850886284208,2.0,44.68168081370261,17.722746518081376,343.0,349.0,318.0,188.65,191.95,174.9,370.44,376.92,343.44,284.69,289.67,263.94,391.02,397.86,362.52,3.6,3.66,3.34,325.85,331.55,302.1,0.0423375686712695,0.0567057012650437,0.0467560663174043,0.0003760426637934,0.0005930419213319,0.0003281674034897,8.810937698520875e-05,0.0001010313947253,0.0001010313947253,18.40723953247073,19.39002825419112,20.414133961995446,10.794518407185876,12.99840571085616,11.776731109619163,2.398917973818412,2.62532724103957,2.5007866910382415,988.3761002604168,988.4813639322916,988.402119140625,0.0,0.0008583068797918,0.0,61.1785300636904,66.53290880955237,57.62959959744944,0.9160976780797836,1.0491595075358815,1.1822213369919796,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-11-28,28.6139,77.209,325.0,178.75,351.0,269.75,370.5,3.41,308.75,0.0465932764033243,0.0002022452581393,0.0001344896737159,17.910485839843716,10.543108876546228,1.200084586982601,990.1064583333332,0.0017189909726766,62.06950406679601,1.070072499177058,0.0,43.93456961282172,18.01273913362507,303.0,343.0,349.0,166.65,188.65,191.95,327.24,370.44,376.92,251.49,284.69,289.67,345.42,391.02,397.86,3.18,3.6,3.66,287.85,325.85,331.55,0.0479236910393067,0.0423375686712695,0.0567057012650437,0.0002143010926719,0.0003760426637934,0.0005930419213319,0.0001165382209329,8.810937698520875e-05,0.0001010313947253,18.47366104125979,18.40723953247073,19.39002825419112,10.43947308858236,10.794518407185876,12.99840571085616,1.31331902287743,2.398917973818412,2.62532724103957,988.3541845703124,988.3761002604168,988.4813639322916,0.0,0.0,0.0008583068797918,59.501270806191165,61.1785300636904,66.53290880955237,0.9930850886284208,0.9160976780797836,1.0491595075358815,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-11-29,28.6139,77.209,331.0,182.05,357.48,274.73,377.34,3.48,314.45,0.0554129678365849,0.0007623934324316,0.0003266096261469,17.36353200276693,10.93637619018557,1.1302398907904927,990.3056819661458,0.0012934207234138,65.94956035118713,1.2370888390588612,0.0,42.44006374365377,12.538363037881844,325.0,303.0,343.0,178.75,166.65,188.65,351.0,327.24,370.44,269.75,251.49,284.69,370.5,345.42,391.02,3.41,3.18,3.6,308.75,287.85,325.85,0.0465932764033243,0.0479236910393067,0.0423375686712695,0.0002022452581393,0.0002143010926719,0.0003760426637934,0.0001344896737159,0.0001165382209329,8.810937698520875e-05,17.910485839843716,18.47366104125979,18.40723953247073,10.543108876546228,10.43947308858236,10.794518407185876,1.200084586982601,1.31331902287743,2.398917973818412,990.1064583333332,988.3541845703124,988.3761002604168,0.0017189909726766,0.0,0.0,62.06950406679601,59.501270806191165,61.1785300636904,1.070072499177058,0.9930850886284208,0.9160976780797836,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-11-30,28.6139,77.209,346.0,190.3,373.68,287.18,394.44,3.63,328.7,0.0393043456033663,0.0002402980146267,0.0001956175684601,17.485447184244833,10.330079015096032,1.9676519330131803,988.0771077473958,0.0,62.85516304443403,1.0464401767811553,0.0,43.269956066918866,11.89911436962257,331.0,325.0,303.0,182.05,178.75,166.65,357.48,351.0,327.24,274.73,269.75,251.49,377.34,370.5,345.42,3.48,3.41,3.18,314.45,308.75,287.85,0.0554129678365849,0.0465932764033243,0.0479236910393067,0.0007623934324316,0.0002022452581393,0.0002143010926719,0.0003266096261469,0.0001344896737159,0.0001165382209329,17.36353200276693,17.910485839843716,18.47366104125979,10.93637619018557,10.543108876546228,10.43947308858236,1.1302398907904927,1.200084586982601,1.31331902287743,990.3056819661458,990.1064583333332,988.3541845703124,0.0012934207234138,0.0017189909726766,0.0,65.94956035118713,62.06950406679601,59.501270806191165,1.2370888390588612,1.070072499177058,0.9930850886284208,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-12-01,28.6139,77.209,285.0,156.75,307.8,236.55,324.9,2.99,270.75,0.0393043456033663,0.0001673056315501,0.0001387656529043,17.908439254760765,11.155765787760458,2.0597941412042062,986.4348893229168,0.0042967024000972,64.65702530468113,0.9372763919337188,2.0,43.23756310679136,14.706962824556806,346.0,331.0,325.0,190.3,182.05,178.75,373.68,357.48,351.0,287.18,274.73,269.75,394.44,377.34,370.5,3.63,3.48,3.41,328.7,314.45,308.75,0.0393043456033663,0.0554129678365849,0.0465932764033243,0.0002402980146267,0.0007623934324316,0.0002022452581393,0.0001956175684601,0.0003266096261469,0.0001344896737159,17.485447184244833,17.36353200276693,17.910485839843716,10.330079015096032,10.93637619018557,10.543108876546228,1.9676519330131803,1.1302398907904927,1.200084586982601,988.0771077473958,990.3056819661458,990.1064583333332,0.0,0.0012934207234138,0.0017189909726766,62.85516304443403,65.94956035118713,62.06950406679601,1.0464401767811553,1.2370888390588612,1.070072499177058,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-12-02,28.6139,77.209,280.0,154.0,302.4,232.4,319.2,2.94,266.0,0.0384771205084947,0.0002825522792322,0.0001564210651209,18.327336247762048,11.124758021036826,2.121984311134769,987.4668636067707,-5.190713636693545e-06,62.84878963485414,0.8281126070862821,1.0,43.20517014666386,17.51481127949104,285.0,346.0,331.0,156.75,190.3,182.05,307.8,373.68,357.48,236.55,287.18,274.73,324.9,394.44,377.34,2.99,3.63,3.48,270.75,328.7,314.45,0.0393043456033663,0.0393043456033663,0.0554129678365849,0.0001673056315501,0.0002402980146267,0.0007623934324316,0.0001387656529043,0.0001956175684601,0.0003266096261469,17.908439254760765,17.485447184244833,17.36353200276693,11.155765787760458,10.330079015096032,10.93637619018557,2.0597941412042062,1.9676519330131803,1.1302398907904927,986.4348893229168,988.0771077473958,990.3056819661458,0.0042967024000972,0.0,0.0012934207234138,64.65702530468113,62.85516304443403,65.94956035118713,0.9372763919337188,1.0464401767811553,1.2370888390588612,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-12-03,28.6139,77.209,268.0,147.4,289.44,222.44,305.52,2.81,254.6,0.0354713165286593,0.000207170010898,0.0001202378759364,18.524973805745446,10.011350250244163,2.5594698705718097,988.9103450520832,0.0004351138045421,57.63866914350717,0.6807306222676744,0.0,43.31684923719935,10.69706043677569,280.0,285.0,346.0,154.0,156.75,190.3,302.4,307.8,373.68,232.4,236.55,287.18,319.2,324.9,394.44,2.94,2.99,3.63,266.0,270.75,328.7,0.0384771205084947,0.0393043456033663,0.0393043456033663,0.0002825522792322,0.0001673056315501,0.0002402980146267,0.0001564210651209,0.0001387656529043,0.0001956175684601,18.327336247762048,17.908439254760765,17.485447184244833,11.124758021036826,11.155765787760458,10.330079015096032,2.121984311134769,2.0597941412042062,1.9676519330131803,987.4668636067707,986.4348893229168,988.0771077473958,-5.190713636693545e-06,0.0042967024000972,0.0,62.84878963485414,64.65702530468113,62.85516304443403,0.8281126070862821,0.9372763919337188,1.0464401767811553,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-12-04,28.6139,77.209,178.0,97.9,192.24,147.74,202.92,1.87,169.1,0.0377415980800035,0.0001110105929728,9.200789279147424e-05,18.47763595581057,8.803921635945642,3.447524164561207,987.9286490885416,0.0021398067246991,53.303428403208635,0.362274053031192,0.0,42.756137586004016,17.25133269332898,268.0,280.0,285.0,147.4,154.0,156.75,289.44,302.4,307.8,222.44,232.4,236.55,305.52,319.2,324.9,2.81,2.94,2.99,254.6,266.0,270.75,0.0354713165286593,0.0384771205084947,0.0393043456033663,0.000207170010898,0.0002825522792322,0.0001673056315501,0.0001202378759364,0.0001564210651209,0.0001387656529043,18.524973805745446,18.327336247762048,17.908439254760765,10.011350250244163,11.124758021036826,11.155765787760458,2.5594698705718097,2.121984311134769,2.0597941412042062,988.9103450520832,987.4668636067707,986.4348893229168,0.0004351138045421,-5.190713636693545e-06,0.0042967024000972,57.63866914350717,62.84878963485414,64.65702530468113,0.6807306222676744,0.8281126070862821,0.9372763919337188,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-12-05,28.6139,77.209,165.0,90.75,178.2,136.95,188.1,1.73,156.75,0.0385123139317179,0.000191453381013,0.0001496799930656,16.585754013061546,5.322798665364587,3.017180060954745,987.533037109375,0.0004420513164404,47.32116881535936,0.3588099108218068,0.0,44.30874487065043,17.70980241633902,178.0,268.0,280.0,97.9,147.4,154.0,192.24,289.44,302.4,147.74,222.44,232.4,202.92,305.52,319.2,1.87,2.81,2.94,169.1,254.6,266.0,0.0377415980800035,0.0354713165286593,0.0384771205084947,0.0001110105929728,0.000207170010898,0.0002825522792322,9.200789279147424e-05,0.0001202378759364,0.0001564210651209,18.47763595581057,18.524973805745446,18.327336247762048,8.803921635945642,10.011350250244163,11.124758021036826,3.447524164561207,2.5594698705718097,2.121984311134769,987.9286490885416,988.9103450520832,987.4668636067707,0.0021398067246991,0.0004351138045421,-5.190713636693545e-06,53.303428403208635,57.63866914350717,62.84878963485414,0.362274053031192,0.6807306222676744,0.8281126070862821,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-12-06,28.6139,77.209,197.0,108.35,212.76,163.51,224.58,2.07,187.15,0.0381642876864292,0.0001436966655347,0.0001285436490361,16.240435536702478,7.340971883138025,2.704538832063898,986.3049007161458,0.0017166137240565,55.58713539495056,0.4821185454540826,2.0,43.45409009655303,18.790329514156777,165.0,178.0,268.0,90.75,97.9,147.4,178.2,192.24,289.44,136.95,147.74,222.44,188.1,202.92,305.52,1.73,1.87,2.81,156.75,169.1,254.6,0.0385123139317179,0.0377415980800035,0.0354713165286593,0.000191453381013,0.0001110105929728,0.000207170010898,0.0001496799930656,9.200789279147424e-05,0.0001202378759364,16.585754013061546,18.47763595581057,18.524973805745446,5.322798665364587,8.803921635945642,10.011350250244163,3.017180060954745,3.447524164561207,2.5594698705718097,987.533037109375,987.9286490885416,988.9103450520832,0.0004420513164404,0.0021398067246991,0.0004351138045421,47.32116881535936,53.303428403208635,57.63866914350717,0.3588099108218068,0.362274053031192,0.6807306222676744,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-12-07,28.6139,77.209,233.0,128.15,251.64,193.39,265.62,2.45,221.35,0.0453755576370552,0.0002741903466858,0.0002298818329905,15.30457776387533,6.427313105265341,0.7717671534952515,986.4837744140624,0.001281499748984,55.43114415812498,0.6054271800863585,1.0,42.59943532245564,19.87085661197453,197.0,165.0,178.0,108.35,90.75,97.9,212.76,178.2,192.24,163.51,136.95,147.74,224.58,188.1,202.92,2.07,1.73,1.87,187.15,156.75,169.1,0.0381642876864292,0.0385123139317179,0.0377415980800035,0.0001436966655347,0.000191453381013,0.0001110105929728,0.0001285436490361,0.0001496799930656,9.200789279147424e-05,16.240435536702478,16.585754013061546,18.47763595581057,7.340971883138025,5.322798665364587,8.803921635945642,2.704538832063898,3.017180060954745,3.447524164561207,986.3049007161458,987.533037109375,987.9286490885416,0.0017166137240565,0.0004420513164404,0.0021398067246991,55.58713539495056,47.32116881535936,53.303428403208635,0.4821185454540826,0.3588099108218068,0.362274053031192,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-12-08,28.6139,77.209,302.0,166.1,326.16,250.66,344.28,3.17,286.9,0.0422085522680398,0.0002741903466858,0.0002298818329905,15.951111094156945,7.41663767496749,2.9936263219858925,985.9852848307293,1.1231154203414,56.91599365089304,0.6004883361203337,2.0,41.92778829287197,16.060869188425688,233.0,197.0,165.0,128.15,108.35,90.75,251.64,212.76,178.2,193.39,163.51,136.95,265.62,224.58,188.1,2.45,2.07,1.73,221.35,187.15,156.75,0.0453755576370552,0.0381642876864292,0.0385123139317179,0.0002741903466858,0.0001436966655347,0.000191453381013,0.0002298818329905,0.0001285436490361,0.0001496799930656,15.30457776387533,16.240435536702478,16.585754013061546,6.427313105265341,7.340971883138025,5.322798665364587,0.7717671534952515,2.704538832063898,3.017180060954745,986.4837744140624,986.3049007161458,987.533037109375,0.001281499748984,0.0017166137240565,0.0004420513164404,55.43114415812498,55.58713539495056,47.32116881535936,0.6054271800863585,0.4821185454540826,0.3588099108218068,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-12-09,28.6139,77.209,186.0,102.3,200.88,154.38,212.04,1.95,176.7,0.0509988842611756,5.0603463006019e-05,0.0002488932766746,14.46801020304366,7.04747034708663,1.0331769426469846,989.539794921875,0.0025884912702167,61.043561853739014,0.595549492154309,0.0,41.256141263288306,12.250881764876844,302.0,233.0,197.0,166.1,128.15,108.35,326.16,251.64,212.76,250.66,193.39,163.51,344.28,265.62,224.58,3.17,2.45,2.07,286.9,221.35,187.15,0.0422085522680398,0.0453755576370552,0.0381642876864292,0.0002741903466858,0.0002741903466858,0.0001436966655347,0.0002298818329905,0.0002298818329905,0.0001285436490361,15.951111094156945,15.30457776387533,16.240435536702478,7.41663767496749,6.427313105265341,7.340971883138025,2.9936263219858925,0.7717671534952515,2.704538832063898,985.9852848307293,986.4837744140624,986.3049007161458,1.1231154203414,0.001281499748984,0.0017166137240565,56.91599365089304,55.43114415812498,55.58713539495056,0.6004883361203337,0.6054271800863585,0.4821185454540826,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-12-10,28.6139,77.209,234.0,128.7,252.72,194.22,266.76,2.46,222.3,0.0416137791016333,0.0001768537272745,0.0001379941485746,13.733291880289755,3.057707722981718,3.2219213020907653,990.536982421875,0.0008523463179699,48.496870943176965,0.4692477138111244,0.0,42.66116085305132,14.189829561977575,186.0,302.0,233.0,102.3,166.1,128.15,200.88,326.16,251.64,154.38,250.66,193.39,212.04,344.28,265.62,1.95,3.17,2.45,176.7,286.9,221.35,0.0509988842611756,0.0422085522680398,0.0453755576370552,5.0603463006019e-05,0.0002741903466858,0.0002741903466858,0.0002488932766746,0.0002298818329905,0.0002298818329905,14.46801020304366,15.951111094156945,15.30457776387533,7.04747034708663,7.41663767496749,6.427313105265341,1.0331769426469846,2.9936263219858925,0.7717671534952515,989.539794921875,985.9852848307293,986.4837744140624,0.0025884912702167,1.1231154203414,0.001281499748984,61.043561853739014,56.91599365089304,55.43114415812498,0.595549492154309,0.6004883361203337,0.6054271800863585,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-12-11,28.6139,77.209,199.0,109.45,214.92,165.17,226.86,2.09,189.05,0.0416137791016333,2.674494346566821e-05,0.0001440639665141,13.222600555419945,1.645305252075218,2.9212015706190786,989.8567317708332,0.0,45.34370964710881,0.3751435862232691,0.0,42.547318190462704,19.64744423610855,234.0,186.0,302.0,128.7,102.3,166.1,252.72,200.88,326.16,194.22,154.38,250.66,266.76,212.04,344.28,2.46,1.95,3.17,222.3,176.7,286.9,0.0416137791016333,0.0509988842611756,0.0422085522680398,0.0001768537272745,5.0603463006019e-05,0.0002741903466858,0.0001379941485746,0.0002488932766746,0.0002298818329905,13.733291880289755,14.46801020304366,15.951111094156945,3.057707722981718,7.04747034708663,7.41663767496749,3.2219213020907653,1.0331769426469846,2.9936263219858925,990.536982421875,989.539794921875,985.9852848307293,0.0008523463179699,0.0025884912702167,1.1231154203414,48.496870943176965,61.043561853739014,56.91599365089304,0.4692477138111244,0.595549492154309,0.6004883361203337,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-12-12,28.6139,77.209,288.0,158.4,311.04,239.04,328.32,3.02,273.6,0.0392748230291114,0.0002812202245321,0.0001389200978867,13.735778427124046,4.365502293904626,3.05548670671281,990.1542268880208,0.0025736953261912,53.16214367790134,0.6770627882825475,0.0,41.41395779899021,15.558177089800653,199.0,234.0,186.0,109.45,128.7,102.3,214.92,252.72,200.88,165.17,194.22,154.38,226.86,266.76,212.04,2.09,2.46,1.95,189.05,222.3,176.7,0.0416137791016333,0.0416137791016333,0.0509988842611756,2.674494346566821e-05,0.0001768537272745,5.0603463006019e-05,0.0001440639665141,0.0001379941485746,0.0002488932766746,13.222600555419945,13.733291880289755,14.46801020304366,1.645305252075218,3.057707722981718,7.04747034708663,2.9212015706190786,3.2219213020907653,1.0331769426469846,989.8567317708332,990.536982421875,989.539794921875,0.0,0.0008523463179699,0.0025884912702167,45.34370964710881,48.496870943176965,61.043561853739014,0.3751435862232691,0.4692477138111244,0.595549492154309,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-12-13,28.6139,77.209,262.0,144.1,282.96,217.46,298.68,2.75,248.9,0.0378149645880882,-0.0001145330379532,0.0001010459220954,14.216770426432332,2.27664591471364,3.99551734089764,990.5465592447916,0.0,44.46615099783136,0.7431580115354088,2.0,41.57206643873667,15.03358268580916,288.0,199.0,234.0,158.4,109.45,128.7,311.04,214.92,252.72,239.04,165.17,194.22,328.32,226.86,266.76,3.02,2.09,2.46,273.6,189.05,222.3,0.0392748230291114,0.0416137791016333,0.0416137791016333,0.0002812202245321,2.674494346566821e-05,0.0001768537272745,0.0001389200978867,0.0001440639665141,0.0001379941485746,13.735778427124046,13.222600555419945,13.733291880289755,4.365502293904626,1.645305252075218,3.057707722981718,3.05548670671281,2.9212015706190786,3.2219213020907653,990.1542268880208,989.8567317708332,990.536982421875,0.0025736953261912,0.0,0.0008523463179699,53.16214367790134,45.34370964710881,48.496870943176965,0.6770627882825475,0.3751435862232691,0.4692477138111244,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-12-14,28.6139,77.209,193.0,106.15,208.44,160.19,220.02,2.03,183.35,0.042183589190246,6.779171928453574e-05,0.0001324726929847,13.652324295043968,2.782889938354515,3.1678756635483873,991.02607421875,0.0008702277227712,47.81322500557255,0.8092532347882703,2.0,41.730175078483136,14.508988281817672,262.0,288.0,199.0,144.1,158.4,109.45,282.96,311.04,214.92,217.46,239.04,165.17,298.68,328.32,226.86,2.75,3.02,2.09,248.9,273.6,189.05,0.0378149645880882,0.0392748230291114,0.0416137791016333,-0.0001145330379532,0.0002812202245321,2.674494346566821e-05,0.0001010459220954,0.0001389200978867,0.0001440639665141,14.216770426432332,13.735778427124046,13.222600555419945,2.27664591471364,4.365502293904626,1.645305252075218,3.99551734089764,3.05548670671281,2.9212015706190786,990.5465592447916,990.1542268880208,989.8567317708332,0.0,0.0025736953261912,0.0,44.46615099783136,53.16214367790134,45.34370964710881,0.7431580115354088,0.6770627882825475,0.3751435862232691,28.6139,28.6139,28.6139,77.209,77.209,77.209
Delhi,2024-12-15,28.6139,77.209,294.0,161.7,317.52,244.02,335.16,3.09,279.3,0.0432109516504253,0.0002024577751966,0.0002981781873463,12.657087580362996,4.715504582722986,1.4640622549771605,992.2531689453124,0.0,58.45059288409545,0.8753484580411316,0.0,41.888283718229594,13.98439387782618,193.0,262.0,288.0,106.15,144.1,158.4,208.44,282.96,311.04,160.19,217.46,239.04,220.02,298.68,328.32,2.03,2.75,3.02,183.35,248.9,273.6,0.042183589190246,0.0378149645880882,0.0392748230291114,6.779171928453574e-05,-0.0001145330379532,0.0002812202245321,0.0001324726929847,0.0001010459220954,0.0001389200978867,13.652324295043968,14.216770426432332,13.735778427124046,2.782889938354515,2.27664591471364,4.365502293904626,3.1678756635483873,3.99551734089764,3.05548670671281,991.02607421875,990.5465592447916,990.1542268880208,0.0008702277227712,0.0,0.0025736953261912,47.81322500557255,44.46615099783136,53.16214367790134,0.8092532347882703,0.7431580115354088,0.6770627882825475,28.6139,28.6139,28.6139,77.209,77.209,77.209
