City,state,zone,latitude,longitude,date,CPCB_PM25,CPCB_PM10,CPCB_NO2_surface,CPCB_SO2,CPCB_CO_surface,CPCB_O3,CPCB_AQI,insat_aod,qa_flag,solar_zenith_angle,satellite_zenith_angle
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-07,66.33,112.05,40.05,14.72,0.954,27.15,122,0.4048350145984417,2,9.503333333333334,13.790000000000001
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-08,92.86,202.15,54.21,17.44,1.931,41.84,210,0.3941767771337692,2,10.135,14.535
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-09,78.87,169.77,51.24,11.33,1.701,58.78,163,0.3835185396690967,2,10.766666666666666,15.28
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-10,80.86,159.02,42.43,15.84,1.603,62.59,170,0.3728603022044243,2,11.398333333333333,16.025
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-11,71.53,109.01,49.95,23.91,1.07,29.41,139,0.3622020647397518,0,12.03,16.77
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-12,69.91,147.82,41.21,18.26,2.116,58.6,134,0.3460327133776301,0,8.82,14.87
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-13,72.35,124.16,44.67,10.33,1.532,47.2,142,0.33644603458323574,2,8.9,16.805
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-14,63.79,114.0,32.47,11.79,1.722,45.92,113,0.3268593557888414,1,8.98,18.74
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-15,70.15,139.99,53.8,3.91,1.872,38.33,135,0.3937060611783536,0,11.39,13.16
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-16,73.7,120.48,60.27,19.27,1.483,39.1,146,0.4330428372649125,1,11.14,14.03
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-17,82.72,174.14,32.28,18.2,1.81,51.2,176,0.376309132321901,2,12.045,14.11
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-18,65.14,130.74,39.43,14.52,1.514,33.2,118,0.3195754273788895,0,12.95,14.19
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-19,87.93,134.15,40.77,20.77,1.405,40.97,193,0.4055011801895415,2,11.795,14.405
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-20,101.22,200.74,61.66,7.81,1.662,27.28,238,0.4914269330001935,0,10.64,14.62
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-21,63.08,109.07,33.98,13.8,1.316,42.35,111,0.3357312254838853,0,11.25,13.65
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-22,89.9,173.5,27.59,19.33,1.587,65.3,200,0.396350316143245,2,12.35,12.585
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-23,78.27,125.69,20.85,14.47,1.171,36.44,161,0.4569694068026047,0,13.45,11.52
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-24,63.66,97.27,29.92,19.91,2.006,45.94,113,0.2823291672488599,0,10.89,16.18
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-25,95.9,183.69,45.54,15.5,1.421,49.69,220,0.5209491550813776,0,13.04,16.13
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-26,76.16,138.77,40.32,26.56,1.8,37.66,154,0.432032791027783,2,13.899999999999999,15.11
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-27,71.01,148.54,65.18,14.0,1.266,64.55,137,0.3431164269741885,0,14.76,14.09
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-28,99.24,171.16,33.25,16.92,1.062,39.85,232,0.5046302114877289,1,14.0,16.49
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-29,83.24,180.02,23.13,17.08,1.521,30.13,178,0.3943181599912282,0,13.72,13.27
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-11-30,69.75,151.35,39.96,14.99,2.092,41.93,133,0.3261078801997878,0,15.77,15.9
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-01,73.4,149.44,42.5,18.05,1.584,50.3,145,0.3400798566631438,1,15.83,16.13
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-02,89.65,139.28,29.13,19.45,1.57,36.91,199,0.3709490085014595,2,15.04,14.954999999999998
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-03,82.25,180.53,42.63,24.43,0.806,51.26,174,0.4018181603397753,0,14.25,13.78
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-04,61.97,132.66,36.48,12.55,1.569,51.17,108,0.4376609152332065,2,15.845,13.82
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-05,100.54,162.2,51.38,18.42,1.638,42.1,236,0.4735036701266377,0,17.44,13.86
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-06,88.79,165.4,37.59,18.43,1.311,33.83,196,0.4058894513755241,2,17.765,16.5
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-07,65.21,133.6,61.38,16.5,1.701,37.8,118,0.3382752326244106,0,18.09,19.14
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-08,72.03,121.45,47.84,20.98,1.162,43.66,141,0.33607759873965837,2,17.446666666666665,18.38
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-09,79.64,119.75,39.21,19.79,1.76,31.99,166,0.3338799648549062,2,16.803333333333335,17.62
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-10,65.18,113.49,54.72,17.86,1.16,42.36,118,0.3316823309701539,0,16.16,16.86
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-11,72.14,154.57,58.62,21.83,1.325,55.14,141,0.3728058329026884,2,17.509999999999998,16.395
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-12,81.33,153.94,49.14,14.1,1.515,41.01,171,0.413929334835223,1,18.86,15.93
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-13,73.03,130.46,32.96,6.92,1.761,32.06,144,0.3499244565632731,0,19.05,15.76
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-14,89.39,183.5,27.06,22.59,0.795,51.1,198,0.4179580385431193,0,19.87,12.99
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-15,83.68,171.72,54.24,20.17,1.765,35.11,179,0.3800082641216243,0,18.91,14.66
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-16,92.73,195.63,41.44,17.4,1.435,65.0,210,0.398577874853897,2,19.02,16.16
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-17,80.5,172.73,32.23,19.17,0.653,53.69,169,0.4171474855861697,1,19.13,17.66
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-18,93.17,193.78,53.19,18.06,1.395,43.61,211,0.4530214130701597,0,21.08,13.27
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-19,63.43,120.64,42.23,22.66,1.862,61.38,112,0.3247502092857508,0,20.35,17.91
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-20,80.63,127.4,40.7,15.84,1.633,48.9,169,0.2998547355152201,2,20.893333333333334,16.463333333333335
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-21,78.79,146.42,35.37,11.89,1.826,45.9,163,0.2749592617446894,2,21.436666666666667,15.016666666666667
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-22,54.34,101.5,47.09,13.79,1.615,40.08,91,0.2500637879741587,1,21.98,13.57
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-23,90.4,137.77,47.23,17.24,1.496,60.44,202,0.4366173926610626,1,22.41,11.15
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-24,68.28,125.55,65.22,14.97,1.407,42.65,128,0.2768678655204131,0,22.96,15.76
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-25,72.11,142.05,52.24,12.29,1.637,41.22,141,0.3548724229583201,0,25.95,15.48
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-26,63.24,109.99,34.41,11.33,1.369,40.06,112,0.3944428934368661,0,23.07,15.04
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-27,81.26,140.09,57.32,13.45,1.613,52.36,171,0.4544061009889512,2,23.255000000000003,11.745
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-28,89.84,168.49,38.86,11.93,1.53,56.34,199,0.5143693085410362,0,23.44,8.45
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-29,111.58,195.08,37.57,15.02,1.822,33.03,272,0.5074325890065697,1,24.9,12.43
Bhubaneswar,Odisha,East,20.2961,85.8245,2024-12-30,76.25,157.47,29.71,20.3,1.533,43.25,155,0.3454446208764776,0,25.0,18.21
Rourkela,Odisha,East,22.2604,84.8536,2024-01-01,77.46,145.32,29.28,20.52,1.04,42.08,159,0.4155866041659575,0,25.18,9.35
Rourkela,Odisha,East,22.2604,84.8536,2024-01-02,88.0,181.27,31.68,8.06,0.877,45.22,193,0.4026999139620085,2,25.515,12.370000000000001
Rourkela,Odisha,East,22.2604,84.8536,2024-01-03,77.85,166.94,51.33,19.94,1.883,48.62,160,0.3898132237580595,0,25.85,15.39
Rourkela,Odisha,East,22.2604,84.8536,2024-01-04,107.64,197.21,41.74,13.66,1.713,49.56,259,0.5798508087375205,0,26.16,15.82
Rourkela,Odisha,East,22.2604,84.8536,2024-01-05,54.56,98.24,57.45,21.4,1.589,40.21,91,0.2567842440387062,0,26.37,14.18
Rourkela,Odisha,East,22.2604,84.8536,2024-01-06,90.75,160.72,50.5,19.96,1.706,54.07,203,0.3393606017097301,2,25.935000000000002,16.855
Rourkela,Odisha,East,22.2604,84.8536,2024-01-07,88.28,169.41,50.02,12.18,1.341,39.2,194,0.421936959380754,0,25.5,19.53
Rourkela,Odisha,East,22.2604,84.8536,2024-01-08,81.17,123.73,42.65,7.35,1.985,35.32,171,0.42321869579339305,2,27.509999999999998,17.84
Rourkela,Odisha,East,22.2604,84.8536,2024-01-09,87.02,142.66,44.42,20.53,1.946,53.65,190,0.4245004322060321,0,29.52,16.15
Rourkela,Odisha,East,22.2604,84.8536,2024-01-10,128.0,259.12,40.58,15.16,1.502,33.32,307,0.6264750491181098,0,27.62,17.22
Rourkela,Odisha,East,22.2604,84.8536,2024-01-11,98.45,148.53,44.08,26.88,1.554,25.84,229,0.5675681968490177,0,28.54,8.47
Rourkela,Odisha,East,22.2604,84.8536,2024-01-12,80.9,129.89,27.35,12.8,1.542,37.46,170,0.43272150872039167,2,27.935,9.530000000000001
Rourkela,Odisha,East,22.2604,84.8536,2024-01-13,62.32,107.1,51.6,23.07,1.532,45.3,109,0.2978748205917656,0,27.33,10.59
Rourkela,Odisha,East,22.2604,84.8536,2024-01-14,122.67,218.61,44.19,16.9,1.277,40.27,303,0.6091046330860481,0,27.86,14.37
Rourkela,Odisha,East,22.2604,84.8536,2024-01-15,89.89,166.16,68.88,18.37,1.645,48.79,200,0.4343891125935613,0,28.76,19.49
Rourkela,Odisha,East,22.2604,84.8536,2024-01-16,113.16,190.3,47.32,14.67,1.303,40.36,277,0.4387600769301989,2,29.35,18.32
Rourkela,Odisha,East,22.2604,84.8536,2024-01-17,90.57,164.62,57.83,26.0,1.45,27.89,203,0.44313104126683656,2,29.94,17.15
Rourkela,Odisha,East,22.2604,84.8536,2024-01-18,99.39,186.7,67.32,20.26,1.75,31.17,232,0.44750200560347414,2,30.53,15.98
Rourkela,Odisha,East,22.2604,84.8536,2024-01-19,81.32,166.92,51.46,16.39,1.442,27.76,171,0.4518729699401118,0,31.12,14.81
Rourkela,Odisha,East,22.2604,84.8536,2024-01-20,74.4,149.81,55.45,13.98,1.565,37.96,149,0.3477060565374936,0,30.11,14.65
Rourkela,Odisha,East,22.2604,84.8536,2024-01-21,86.39,158.02,53.93,16.32,1.664,63.23,188,0.4783705631411332,0,33.27,15.75
Rourkela,Odisha,East,22.2604,84.8536,2024-01-22,104.36,167.1,48.58,23.85,1.628,41.35,248,0.4959818416719979,0,32.73,18.21
Rourkela,Odisha,East,22.2604,84.8536,2024-01-23,96.66,172.42,56.2,27.65,1.597,49.61,223,0.4410233360863558,0,31.37,14.96
Rourkela,Odisha,East,22.2604,84.8536,2024-01-24,64.12,124.09,41.96,16.53,1.835,47.83,115,0.3198989719157235,0,33.32,12.69
Rourkela,Odisha,East,22.2604,84.8536,2024-01-25,50.92,81.44,46.78,28.17,1.558,52.59,85,0.2890808309455671,0,32.83,13.51
Rourkela,Odisha,East,22.2604,84.8536,2024-01-26,83.75,132.98,63.95,22.9,1.747,40.34,179,0.4630904542434613,0,31.23,17.34
Rourkela,Odisha,East,22.2604,84.8536,2024-01-27,99.44,152.59,40.12,14.48,1.426,27.37,232,0.473452429766428,0,34.05,15.98
Rourkela,Odisha,East,22.2604,84.8536,2024-01-28,73.27,160.48,30.84,24.58,1.694,47.14,145,0.3853396378894893,0,34.3,19.79
Rourkela,Odisha,East,22.2604,84.8536,2024-01-29,84.84,156.83,65.25,19.89,1.6,29.84,183,0.4304621058090061,1,36.52,17.23
Rourkela,Odisha,East,22.2604,84.8536,2024-01-30,109.17,176.75,43.2,7.09,0.93,41.18,264,0.5517516703153792,1,34.82,20.3
Rourkela,Odisha,East,22.2604,84.8536,2024-01-31,98.44,179.62,38.64,13.42,1.91,46.31,229,0.5603711911135096,0,35.2,17.73
Rourkela,Odisha,East,22.2604,84.8536,2024-02-01,83.65,139.14,47.32,8.12,1.388,42.27,179,0.434601545738602,0,34.45,14.84
Rourkela,Odisha,East,22.2604,84.8536,2024-02-02,64.17,103.22,41.12,25.4,1.623,35.59,115,0.2849460848894521,0,36.04,13.06
Rourkela,Odisha,East,22.2604,84.8536,2024-02-03,110.4,175.17,45.1,19.91,1.524,34.6,268,0.5809346469606375,0,36.57,13.51
Rourkela,Odisha,East,22.2604,84.8536,2024-02-04,68.43,111.41,54.71,19.99,1.114,39.6,129,0.3016422601385804,0,36.27,12.59
Rourkela,Odisha,East,22.2604,84.8536,2024-02-05,67.23,106.74,36.65,12.27,1.449,39.78,125,0.3187161816025229,0,35.91,11.42
Rourkela,Odisha,East,22.2604,84.8536,2024-02-06,74.14,122.01,51.76,21.75,1.037,39.94,148,0.3513301474367211,2,35.379999999999995,14.620000000000001
Rourkela,Odisha,East,22.2604,84.8536,2024-02-07,68.38,119.5,34.71,13.66,1.287,25.66,129,0.3839441132709192,1,34.85,17.82
Rourkela,Odisha,East,22.2604,84.8536,2024-02-08,78.12,166.97,42.64,12.57,1.593,46.09,161,0.3769408003771091,1,35.6,11.88
Rourkela,Odisha,East,22.2604,84.8536,2024-02-09,84.72,128.92,46.96,16.86,1.581,37.25,183,0.4077942100913443,0,36.49,13.37
Rourkela,Odisha,East,22.2604,84.8536,2024-02-10,69.52,140.58,43.9,16.58,1.448,49.37,132,0.4784590902568034,2,36.995000000000005,15.224999999999998
Rourkela,Odisha,East,22.2604,84.8536,2024-02-11,102.85,188.29,28.14,10.12,1.929,60.96,243,0.5491239704222625,0,37.5,17.08
Rourkela,Odisha,East,22.2604,84.8536,2024-02-12,102.38,220.08,49.49,20.99,1.859,39.21,242,0.4571014225509062,2,37.833333333333336,16.516666666666666
Rourkela,Odisha,East,22.2604,84.8536,2024-02-13,81.38,163.27,51.71,8.1,1.26,44.6,172,0.3650788746795499,2,38.166666666666664,15.953333333333333
Rourkela,Odisha,East,22.2604,84.8536,2024-02-14,58.84,113.58,27.3,19.47,1.875,53.05,98,0.2730563268081936,0,38.5,15.39
Rourkela,Odisha,East,22.2604,84.8536,2024-02-15,97.88,152.6,38.43,10.11,1.972,39.88,227,0.3716072119647871,2,39.04,16.0
Rourkela,Odisha,East,22.2604,84.8536,2024-02-16,98.8,210.9,47.43,14.8,1.715,46.92,230,0.4701580971213805,0,39.58,16.61
Rourkela,Odisha,East,22.2604,84.8536,2024-02-17,71.1,134.7,51.4,18.26,1.49,40.64,138,0.3523327321445524,1,40.69,15.34
Rourkela,Odisha,East,22.2604,84.8536,2024-02-18,64.59,120.05,36.52,7.49,1.661,41.27,116,0.3686175163717504,2,40.681999999999995,15.48
Rourkela,Odisha,East,22.2604,84.8536,2024-02-19,66.09,142.21,26.18,22.04,1.64,25.77,121,0.3849023005989483,2,40.674,15.62
Rourkela,Odisha,East,22.2604,84.8536,2024-02-20,63.31,95.25,45.08,23.46,1.697,25.82,112,0.4011870848261463,2,40.666,15.76
Rourkela,Odisha,East,22.2604,84.8536,2024-02-21,90.99,146.24,55.18,23.4,1.516,36.5,204,0.4174718690533442,2,40.658,15.899999999999999
Rourkela,Odisha,East,22.2604,84.8536,2024-02-22,82.9,127.43,25.63,22.54,1.413,36.08,177,0.4337566532805422,0,40.65,16.04
Rourkela,Odisha,East,22.2604,84.8536,2024-02-23,60.89,121.95,39.07,21.5,1.177,36.5,104,0.303835976273796,1,42.93,12.72
Rourkela,Odisha,East,22.2604,84.8536,2024-02-24,106.82,180.42,48.24,28.51,0.957,46.38,257,0.4891137840301889,0,41.22,17.28
Rourkela,Odisha,East,22.2604,84.8536,2024-02-25,34.01,54.44,59.09,15.68,1.475,48.79,58,0.1598759730924819,0,40.98,14.53
Rourkela,Odisha,East,22.2604,84.8536,2024-02-26,93.5,200.19,54.82,17.37,1.901,55.81,213,0.4441346566290884,0,40.91,14.59
Rourkela,Odisha,East,22.2604,84.8536,2024-02-27,75.49,144.87,50.85,17.45,1.246,34.49,152,0.43197946714461716,2,40.644999999999996,14.945
Rourkela,Odisha,East,22.2604,84.8536,2024-02-28,94.53,159.67,45.99,12.66,1.524,52.32,216,0.4198242776601459,0,40.38,15.3
Rourkela,Odisha,East,22.2604,84.8536,2024-02-29,84.82,156.65,54.31,24.72,1.656,48.96,183,0.4039863328099897,0,42.65,14.68
Rourkela,Odisha,East,22.2604,84.8536,2024-03-01,90.83,139.85,38.06,20.8,1.605,26.38,204,0.4907355751833606,0,42.56,13.75
Rourkela,Odisha,East,22.2604,84.8536,2024-03-02,47.11,72.63,36.81,16.32,1.819,40.86,79,0.3829630854894086,2,43.105000000000004,14.02
Rourkela,Odisha,East,22.2604,84.8536,2024-03-03,58.07,98.09,54.21,15.23,1.53,50.64,97,0.2751905957954567,1,43.65,14.29
Rourkela,Odisha,East,22.2604,84.8536,2024-03-04,85.3,155.72,40.69,21.58,1.139,31.68,184,0.29136202738242856,2,43.345,13.6725
Rourkela,Odisha,East,22.2604,84.8536,2024-03-05,83.96,174.1,60.55,19.73,1.351,57.02,180,0.30753345896940043,2,43.04,13.055
Rourkela,Odisha,East,22.2604,84.8536,2024-03-06,67.21,145.75,59.44,14.69,1.5,27.96,125,0.3237048905563723,2,42.735,12.4375
Rourkela,Odisha,East,22.2604,84.8536,2024-03-07,60.69,127.66,48.74,18.51,1.467,45.31,103,0.3398763221433442,1,42.43,11.82
Rourkela,Odisha,East,22.2604,84.8536,2024-03-08,75.38,158.14,49.22,22.78,1.854,30.56,152,0.3941013193220435,0,43.7,14.01
Rourkela,Odisha,East,22.2604,84.8536,2024-03-09,93.41,171.03,47.55,23.94,1.909,42.55,212,0.4971733256800194,0,41.96,19.26
Rourkela,Odisha,East,22.2604,84.8536,2024-03-10,89.2,178.37,44.76,10.84,1.904,47.92,197,0.4500444320570514,0,45.89,15.81
Rourkela,Odisha,East,22.2604,84.8536,2024-03-11,56.43,123.96,48.78,27.93,1.523,40.92,94,0.3437123855501101,0,44.49,12.71
Rourkela,Odisha,East,22.2604,84.8536,2024-03-12,55.47,92.51,49.43,14.65,1.73,62.48,93,0.3141580943073534,2,44.365,13.350000000000001
Rourkela,Odisha,East,22.2604,84.8536,2024-03-13,46.37,89.06,28.02,20.22,2.483,38.46,78,0.2846038030645968,0,44.24,13.99
Rourkela,Odisha,East,22.2604,84.8536,2024-03-14,63.0,129.16,29.22,19.81,1.363,51.3,111,0.26617269509042224,2,45.03,15.739999999999998
Rourkela,Odisha,East,22.2604,84.8536,2024-03-15,45.29,75.47,52.64,15.91,1.418,42.68,76,0.2477415871162477,0,45.82,17.49
Rourkela,Odisha,East,22.2604,84.8536,2024-03-16,86.06,142.1,39.74,11.32,1.718,44.73,187,0.4279893141423268,0,44.36,15.98
Rourkela,Odisha,East,22.2604,84.8536,2024-03-17,62.99,98.89,51.42,17.93,1.493,50.96,111,0.2988856878221547,1,44.19,13.74
Rourkela,Odisha,East,22.2604,84.8536,2024-03-18,54.97,105.43,48.75,24.02,1.41,35.68,92,0.25842862610779926,2,44.55,15.165
Rourkela,Odisha,East,22.2604,84.8536,2024-03-19,54.42,100.58,45.52,29.18,1.494,44.11,91,0.2179715643934438,1,44.91,16.59
Rourkela,Odisha,East,22.2604,84.8536,2024-03-20,46.79,101.06,47.77,17.99,1.618,48.63,78,0.2763560142822383,1,45.51,15.41
Rourkela,Odisha,East,22.2604,84.8536,2024-03-21,83.08,147.37,61.27,22.82,0.781,26.49,177,0.4389248318097856,0,43.38,14.68
Rourkela,Odisha,East,22.2604,84.8536,2024-03-22,51.31,93.55,34.93,12.77,1.813,60.68,86,0.2725269695067212,0,45.57,12.43
Rourkela,Odisha,East,22.2604,84.8536,2024-03-23,50.48,91.64,72.36,12.45,1.322,16.75,84,0.275177968682752,0,43.11,15.49
Rourkela,Odisha,East,22.2604,84.8536,2024-03-24,59.46,119.41,46.68,20.41,1.136,66.15,99,0.3022493287072859,0,42.8,16.31
Rourkela,Odisha,East,22.2604,84.8536,2024-03-25,58.3,110.53,42.94,18.55,1.267,48.46,97,0.2611267563266137,0,44.91,9.63
Rourkela,Odisha,East,22.2604,84.8536,2024-03-26,36.76,72.32,40.79,16.78,1.775,53.65,62,0.1318985091246771,1,43.74,13.62
Rourkela,Odisha,East,22.2604,84.8536,2024-03-27,78.05,156.38,62.64,15.76,1.19,40.67,161,0.404973462088293,0,44.64,16.09
Rourkela,Odisha,East,22.2604,84.8536,2024-03-28,50.01,86.17,48.77,14.71,1.699,29.74,84,0.223776248835696,1,45.33,15.73
Rourkela,Odisha,East,22.2604,84.8536,2024-03-29,61.09,99.63,42.05,26.07,0.979,39.12,105,0.2933329987892986,0,44.61,19.32
Rourkela,Odisha,East,22.2604,84.8536,2024-03-30,58.64,113.44,53.1,18.38,1.464,55.6,98,0.2695312310885209,1,44.88,15.71
Rourkela,Odisha,East,22.2604,84.8536,2024-03-31,58.74,111.48,50.87,24.15,1.466,29.64,98,0.27161325266246955,2,45.18,14.315000000000001
Rourkela,Odisha,East,22.2604,84.8536,2024-04-01,58.49,97.66,62.5,22.97,1.184,41.99,98,0.2736952742364182,1,45.48,12.92
Rourkela,Odisha,East,22.2604,84.8536,2024-04-02,66.73,102.67,48.13,19.83,1.176,46.23,123,0.3006196482198076,0,47.72,12.64
Rourkela,Odisha,East,22.2604,84.8536,2024-04-03,46.26,86.37,36.39,7.5,1.491,46.33,78,0.3046820461774677,2,46.955,13.435
Rourkela,Odisha,East,22.2604,84.8536,2024-04-04,60.26,94.25,36.21,14.16,2.154,42.41,102,0.3087444441351278,2,46.19,14.23
Rourkela,Odisha,East,22.2604,84.8536,2024-04-05,38.34,82.15,51.35,15.96,1.4,38.98,65,0.312806842092788,2,45.425,15.025
Rourkela,Odisha,East,22.2604,84.8536,2024-04-06,58.23,121.53,71.59,19.58,1.382,38.76,97,0.3168692400504481,0,44.66,15.82
Rourkela,Odisha,East,22.2604,84.8536,2024-04-07,46.66,83.42,24.31,15.18,1.199,49.51,78,0.2670298694240738,2,45.14333333333333,16.626666666666665
Rourkela,Odisha,East,22.2604,84.8536,2024-04-08,44.85,90.1,33.15,19.74,1.837,55.65,75,0.21719049879769947,2,45.626666666666665,17.433333333333334
Rourkela,Odisha,East,22.2604,84.8536,2024-04-09,36.9,60.22,45.1,26.41,1.889,30.84,62,0.1673511281713252,0,46.11,18.24
Rourkela,Odisha,East,22.2604,84.8536,2024-04-10,73.92,145.22,33.68,18.85,1.604,45.18,147,0.19862938785756334,2,45.625,12.985
Rourkela,Odisha,East,22.2604,84.8536,2024-04-11,45.6,75.91,50.58,12.79,2.177,63.77,76,0.2299076475438015,0,45.14,7.73
Rourkela,Odisha,East,22.2604,84.8536,2024-04-12,17.44,31.39,41.85,21.39,1.331,23.85,29,0.22441799564133819,2,45.038000000000004,9.028
Rourkela,Odisha,East,22.2604,84.8536,2024-04-13,68.25,118.72,38.81,30.16,2.066,44.58,128,0.2189283437388749,2,44.936,10.326
Rourkela,Odisha,East,22.2604,84.8536,2024-04-14,43.06,77.45,50.76,15.9,1.99,25.12,72,0.2134386918364116,2,44.834,11.624
Rourkela,Odisha,East,22.2604,84.8536,2024-04-15,33.3,52.82,50.71,19.52,1.196,41.92,56,0.2079490399339483,2,44.732,12.922
Rourkela,Odisha,East,22.2604,84.8536,2024-04-16,35.01,72.87,43.85,20.24,1.618,49.33,59,0.202459388031485,0,44.63,14.22
Rourkela,Odisha,East,22.2604,84.8536,2024-04-17,56.2,101.53,33.35,13.79,1.584,30.14,94,0.3231870531182655,1,42.17,14.66
Rourkela,Odisha,East,22.2604,84.8536,2024-04-18,22.3,38.9,47.08,23.27,1.35,57.16,37,0.0919008593950884,1,44.58,12.14
Rourkela,Odisha,East,22.2604,84.8536,2024-04-19,40.57,63.47,34.85,12.93,0.925,31.99,68,0.2107202743746956,0,43.19,13.63
Rourkela,Odisha,East,22.2604,84.8536,2024-04-20,52.48,112.02,40.6,21.83,1.914,24.37,88,0.2740674757630572,1,42.31,13.4
Rourkela,Odisha,East,22.2604,84.8536,2024-04-21,54.64,117.08,54.32,19.69,0.942,29.83,91,0.2122673453890959,2,42.545,13.190000000000001
Rourkela,Odisha,East,22.2604,84.8536,2024-04-22,36.56,64.72,40.5,2.0,1.379,41.97,62,0.1504672150151346,0,42.78,12.98
Rourkela,Odisha,East,22.2604,84.8536,2024-04-23,52.11,108.99,48.36,12.99,1.251,43.15,87,0.14488956330800443,2,42.7375,13.6975
Rourkela,Odisha,East,22.2604,84.8536,2024-04-24,38.92,72.58,29.93,12.93,1.377,35.16,66,0.13931191160087425,2,42.695,14.415
Rourkela,Odisha,East,22.2604,84.8536,2024-04-25,48.33,102.9,41.04,11.68,2.003,31.78,81,0.13373425989374407,2,42.6525,15.1325
Rourkela,Odisha,East,22.2604,84.8536,2024-04-26,24.94,54.23,59.73,24.24,1.14,54.22,42,0.1281566081866139,0,42.61,15.85
Rourkela,Odisha,East,22.2604,84.8536,2024-04-27,44.5,77.87,30.31,9.38,1.626,40.98,75,0.1664579902023273,2,42.85,15.035
Rourkela,Odisha,East,22.2604,84.8536,2024-04-28,46.58,93.17,51.77,25.14,2.215,36.33,78,0.2047593722180407,0,43.09,14.22
Rourkela,Odisha,East,22.2604,84.8536,2024-04-29,35.45,65.29,55.58,23.38,1.423,40.17,60,0.1825199963277389,0,43.67,17.59
Rourkela,Odisha,East,22.2604,84.8536,2024-04-30,9.36,14.91,45.44,11.13,1.631,54.27,16,0.11625999816386945,2,43.015,16.92
Rourkela,Odisha,East,22.2604,84.8536,2024-05-01,11.03,19.53,30.63,18.74,1.906,56.04,18,0.05,0,42.36,16.25
Rourkela,Odisha,East,22.2604,84.8536,2024-05-02,19.03,41.08,59.13,13.51,1.706,42.41,32,0.13387730538116926,2,42.33,13.565000000000001
Rourkela,Odisha,East,22.2604,84.8536,2024-05-03,40.48,80.52,37.06,7.9,1.805,45.9,68,0.2177546107623385,0,42.3,10.88
Rourkela,Odisha,East,22.2604,84.8536,2024-05-04,22.12,42.13,48.18,21.06,1.268,44.63,37,0.13387730538116926,2,42.349999999999994,12.04
Rourkela,Odisha,East,22.2604,84.8536,2024-05-05,5.0,9.81,50.22,21.11,1.696,30.86,8,0.05,0,42.4,13.2
Rourkela,Odisha,East,22.2604,84.8536,2024-05-06,54.34,112.46,50.85,24.16,1.906,32.68,91,0.3282411045637017,0,38.65,11.95
